wav_filename,wav_filesize,transcript
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp007_049.wav,3.970375,nukun ce nɔ fyε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp007_050.wav,5.6265625,vi ɔ fɔn gajawun sin amlɔ mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_001.wav,3.4485,e nɔ gba nu nu xo a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_002.wav,2.881375,gbɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_003.wav,2.972125,gbɔ se a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_004.wav,4.0838125,e yi azɔmε a ɖo ji ja
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_005.wav,3.8569375,mεɖe do gesi wema
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_006.wav,3.562,e hεn agban ɔ gba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_007.wav,3.9930625,a na yi tɔ co bo gba zεn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_008.wav,3.4939375,xomε ce gba wɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_009.wav,3.4485625,xo ɔ gba tamε ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_010.wav,3.879625,ajotɔ elɔ nɔ hu mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_011.wav,3.335125,un sixu xa wema elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_012.wav,3.4939375,wema tɔn ɖie a mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_013.wav,5.150125,agoo agoo mi na mi ali nu ma din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_014.wav,3.7435,mɔ wε a jɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_015.wav,3.607375,e jεn nε gεgε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_016.wav,3.925,e ɖo na ɖɔ mɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_017.wav,3.7435,enε nyɔ ɖεkpε hu elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_018.wav,4.514875,bayi sa akpan kpɔnwun εnε nu ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_019.wav,3.65275,un ɖu sεn san do we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_020.wav,4.877875,e xa glagada e nɔ xa godwe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_021.wav,3.335125,azɔmεvi ɖe lε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_022.wav,3.47125,e gbɔ nu ɖu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_023.wav,3.516625,e gɔn xo ɖɔ a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_024.wav,4.242625,mε tɔn wε nyi agbade gle elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_025.wav,4.01575,eye wε ji han
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_026.wav,3.7661875,mεjitɔ ɖokpo ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_027.wav,6.0349375,kanlin e ma ɖo si a ɔ gbε wε nɔ nya sukpɔ ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_028.wav,3.879625,e fun i do gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_029.wav,5.10475,vi ɔ sin wutu hun myɔ gbogbogbo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_030.wav,3.8569375,wutu ce gblɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_031.wav,3.47125,e gblɔ mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_032.wav,4.3560625,mε wε nyi gan ɖo fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_033.wav,4.0838125,e ɖu gan ɖo savi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_034.wav,4.56025,to tε mε e ɖu gan ɖe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_035.wav,4.1065,un tɔn gbe towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_036.wav,3.9476875,vi ce sin gingan ba wε un ɖe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_037.wav,5.240875,gan ɖe ba nyi hun e yi fle mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_038.wav,4.0838125,un xwe nɔ ce gɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_039.wav,4.37875,nε e nɔ wa xwe towe gbe gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_040.wav,3.607375,un nɔ yi gɔn tɔn ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_041.wav,3.5846875,nu yε nyɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_042.wav,3.47125,ye ɖo na tuun nu elɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_043.wav,4.01575,e na gbo ada ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_044.wav,3.83425,e dan gbɔn fi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_045.wav,3.516625,e ɖo gaan
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_046.wav,3.5846875,sin ɔ zawe bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_047.wav,3.0401875,gbe tɔn zin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_048.wav,4.242625,e gba ta do do wu giwun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_049.wav,3.9930625,e gba ta do do wu gawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_050.wav,3.1763125,ɖablatɔ wε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_051.wav,4.2199375,e ɖo gogwe mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_052.wav,3.8569375,xo tɔn mε gble
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_053.wav,5.331625,wɔxuxu nabi gbe ɖie wɔxuxu ɖɔla wewe gbe wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_054.wav,3.879625,vi nabi wε ɖo xwe ɔ gbe tawun
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_055.wav,4.92325,mε e gɔn wε un ɖe ɔ wε zɔn nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_056.wav,3.9930625,e do wezun hu azwi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_057.wav,3.3124375,zan ja kuku gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_058.wav,2.9948125,sin ɔ ko fyε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_059.wav,3.4031875,un nyi ajotɔ ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_060.wav,3.3124375,un nyi ajotɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_061.wav,2.9040625,e dafɔ gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_062.wav,2.972125,gbε ce wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_063.wav,3.335125,vi ɔ fun bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_064.wav,4.19725,un gɔ xo gedegede
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_065.wav,5.3996875,e jε gomε ni kaka bo ɖyɔ ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_066.wav,3.244375,a na sɔ gi gɔ na
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_067.wav,3.4485625,e gεdε xo ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_068.wav,3.7435,e bla axɔsu tɔn gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_069.wav,4.061125,jezu kεntɔ lε bla gbe tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_070.wav,3.9930625,ye ɖo gbe ce bla wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_071.wav,3.47125,e ma se fɔngbe nε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_072.wav,4.4014375,andre a se fɔngbe a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_073.wav,3.7435,xa mε yε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_074.wav,3.788875,ma gan jε wu ce o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_075.wav,4.787125,mi ma gble hwε do ta nu mε ɖe o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_076.wav,4.2199375,ye ma nyɔ kεkε do gε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_077.wav,6.6701875,mi gbadɔ ɖɔ mi na yi nuɖiɖi mitɔn sin ajɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_078.wav,4.5375625,e gbo adɔ do wu ce
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_079.wav,4.651,un ɖo gbɔjε mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_080.wav,5.5585,e na mi gbɔjε nu azan tantɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_081.wav,4.651,a tuun bεεlεn wε a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_082.wav,3.2216875,un tuun i
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_083.wav,3.4031875,e yi ku gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_084.wav,3.9023125,e yi gbe nu ku
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_085.wav,3.7435,un gba xɔ ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_086.wav,3.8569375,e kan gunmagan ni
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_087.wav,5.10475,ye nyahwan gugu wa ja nu e jε ɔ kpɔn gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_088.wav,2.92675,e glɔn jɔhɔn nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_089.wav,3.7435,e ɖo togbesɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_090.wav,7.4415625,mawu gbεnɔ na jlo bɔ nu e lin un ɖe ɔ na jlɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_091.wav,6.19375,nana tɔ bowunba kɔmε gblayaa ɖokpo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_092.wav,5.5358125,e jε atan mε ɔ e nɔ jε gba mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_093.wav,3.83425,kan ɔ gbo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_094.wav,5.377,e sεn ta nu atin lε bi do gligli ji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_095.wav,3.062875,sεn ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_096.wav,3.65275,nya elɔ gla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_097.wav,4.242625,alɔ ce gɔdɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_098.wav,3.4939375,ma dan gblagbla o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_099.wav,5.014,kanlin lε bi ɖo wezun do wε gbligbli
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_100.wav,3.4031875,gbεmε hɔn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_101.wav,3.9023125,gba nu nu agban towe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_102.wav,3.9930625,mi na go yi mawu gɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_103.wav,3.562,a nɔ go din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_104.wav,3.9930625,xɔ ɔ gɔ bo ɖo gbagba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_105.wav,4.242625,mawu wε ɖo gbε ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_106.wav,4.8325,nutitε ɔ wu sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_107.wav,3.8115625,nutiitε ɔ tɔn sin
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_108.wav,6.103,jan batistu nɔ su xo ɖo gbexo mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_109.wav,4.1745625,ma gba atinkεn ɔ ɖu o
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_110.wav,4.242625,e gbε kpεn nu vi tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_111.wav,5.9441875,gbade ce jεn na bi ɖiɖa ɔ myɔ wε nɔ hεn ci
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_112.wav,3.7435,e nɔ lε gle
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_113.wav,4.1745625,e lε gle towe ganji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp009_114.wav,7.3054375,nya ɖe lε gle bo do awinya e ɖɔ xwe su ɔ nu bi ɔ tεn e nɔ tεn kpɔn deji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_001.wav,7.1919375,agidigbawun do gudo gbowεlε so so wε emi kpεnzɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_002.wav,5.2181875,un xwe gboa ɖo bonu kanmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_003.wav,6.783625,jloɖagbenɔ lε ɖo kpinkplɔn wε bona do wazɔ ɖo to mitɔn mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_004.wav,3.5393125,e ɖo nu ɖu wε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_005.wav,3.516625,din jεn e yi xwe gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_006.wav,3.244375,un ɖo akwε ɖayi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_007.wav,3.6300625,un gosin janma tomε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_008.wav,3.153625,tɔ ɔ gba wu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_009.wav,3.4485625,kpeto kpe awɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_010.wav,4.0838125,e ci te geɖee
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_011.wav,3.425875,awu ce gɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_012.wav,3.788875,e gbɔjɔ kan mε nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_013.wav,3.28975,e gbandan gannu ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_014.wav,3.9023125,wɔ zozo nɔ gan yozo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_015.wav,8.37175,awadakpεkpε nɔ xɔ avɔ bo nɔ do ɖo xwe a gbejigbeji wε e nɔ do gbɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_016.wav,3.0175,e wa a ka tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_017.wav,2.56375,un ko wa
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_018.wav,2.8133125,un fan gowe nu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_019.wav,3.7661875,dada xɔ măga gbowun ɖe bε vivi kaka
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_020.wav,4.651,afɔ do gbe wε e ɖe bɔ mi yi gbo e do
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_021.wav,4.1065,hwlεn mi gan sin nu nyanya mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_022.wav,3.1763125,un na byɔ gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_023.wav,4.9459375,hwenu ji ɖo jija wε ɔ nukun we tɔn a
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_024.wav,4.3560625,dosu kanbyɔ dosi ɖɔ e na ɖu nu ace
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_025.wav,4.151875,e kanbyɔ ɖɔ e ɖu nu aji
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_026.wav,3.0855625,hun gbe zo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_027.wav,5.3089375,lee gbɔ ɖe ɔ wε hunɖe tɔn nɔ nɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_028.wav,3.9930625,ye nɔ gbeji nu mawu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_029.wav,4.1745625,e hεn xɔ ɔ gba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_030.wav,3.3805,un xwe yi gbe
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_031.wav,4.424125,glagla dawe elɔ tɔn flayi din
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_032.wav,4.4921875,a na fya bo na yi aximε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_033.wav,4.56025,e gbijɔ agbadekun ɔ bo xɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_034.wav,3.925,sin gbe nε gbe ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_035.wav,4.8325,sin hwetεnu a bε azɔ ɖo finε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_036.wav,3.6754375,axi ɔ jε gbawunjo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_037.wav,3.925,e wε gbɔn to ɖo wemaxɔmε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_038.wav,3.425875,e gbɔn to nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_039.wav,3.0401875,e ɖo gudo ce
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_040.wav,4.514875,eeo un jlo na xɔ atinkεn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_041.wav,3.7661875,afɔ towe gbigba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_042.wav,3.1309375,mεsi ɖe e
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_043.wav,4.19725,e gudu wema ce lε bi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_044.wav,3.0175,nu lε ɖo guduu
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_045.wav,3.7661875,wema lε gbada
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_046.wav,3.062875,wema ce lε guda
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_047.wav,2.9948125,e gbɔjɔ kan ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_048.wav,3.83425,fεca ɔ fε gbla
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_049.wav,3.47125,kan ɔ gbɔjɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_050.wav,3.153625,e gbε wan nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_051.wav,3.2670625,e gbada kwε do gan tɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_052.wav,7.963375,mi bo gba yεhwexɔ elɔ azan atɔn gbe ɔ un na lε vɔ ε gba
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_053.wav,3.3124375,un wu go ɖo nukɔn
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_054.wav,7.82725,gan ɖe hwenu ɔ kan nɔ bla mε ɖo nukɔn ɖĕvo hwenu ɔ e nɔ bla ɖo gudo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_055.wav,3.5846875,xo ɔ xɔn nu kun mε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_056.wav,5.0366875,awo gbogbo ɖokpo wε nu nya ε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_057.wav,3.425875,e gba akpa tɔn nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_058.wav,3.6300625,e gba eɖee do
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_059.wav,3.28975,nabi e ɖu do we
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_060.wav,3.7435,un ɖo na mɔ nyavi ɔ
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_061.wav,2.2234375,un na wa yi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_062.wav,2.473,e gbɔn vo
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_063.wav,3.0175,e gbɔn vo nu mi
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_064.wav,2.74525,e gεdε
/home/frejus/Projects/Fongbe_ASR/pyFongbe/data/train/wav/rose/rose_fongbe_corp010_065.wav,3.1309375,e ɖɔ emi na wa
